allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)
g03707_00004	g03707	lapB	Lipopolysaccharide assembly protein B	90	2	378	1	1	1	1	0	1	0	378	Lipopolysaccharide assembly protein B(379)	lapB(379)	498	1170	1164.14
g02338_2_00008	g02338_2	sauU	putative sulfoacetate transporter SauU	90	1	379	1	1	1	1	0	1	0	379	putative sulfoacetate transporter SauU(379):hypothetical protein(1)	sauU(379):NA(1)	384	1293	1289.61
g02918_00008	g02918	NA	hypothetical protein	90	4	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	387	387	387.00
g02918_00009	g02918	NA	hypothetical protein	90	4	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	744	744	744.00
g02918_00010	g02918	NA	hypothetical protein	90	4	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	402	402	402.00
g02918_00011	g02918	NA	hypothetical protein	90	4	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	744	744	744.00
g02512_2_00005	g02512_2	NA	hypothetical protein	90	3	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	123	123	123.00
g02512_2_00006	g02512_2	NA	hypothetical protein	90	3	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	123	123	123.00
g02512_2_00007	g02512_2	NA	hypothetical protein	90	3	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	123	123	123.00
g03193_00004	g03193	pglF	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase	90	1	378	1	1	1	4	0	4	0	378	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase(377):hypothetical protein(5)	pglF(377):NA(5)	252	1878	1852.81
g01328_00010	g01328	NA	hypothetical protein	90	9	25	1.48	1	4	3	10	3	12	37	hypothetical protein(40)	NA(40)	222	1038	949.20
g01328_00011	g01328	NA	hypothetical protein	90	9	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	273	273	273.00
g01328_00012	g01328	NA	hypothetical protein	90	9	1	7	7	7	0	1	0	6	7	hypothetical protein(7)	NA(7)	1032	1032	1032.00
g01328_00013	g01328	NA	hypothetical protein	90	9	9	1	1	1	0	0	0	0	9	hypothetical protein(9)	NA(9)	258	258	258.00
g01328_00014	g01328	NA	hypothetical protein	90	9	12	1	1	1	0	0	0	0	12	hypothetical protein(12)	NA(12)	135	135	135.00
g01328_00015	g01328	NA	hypothetical protein	90	9	12	1	1	1	0	0	0	0	12	hypothetical protein(12)	NA(12)	312	357	353.25
g02727_2_00007	g02727_2	esiB	Secretory immunoglobulin A-binding protein EsiB	90	1	3	1	1	1	0	0	0	0	3	Secretory immunoglobulin A-binding protein EsiB(3)	esiB(3)	1191	1191	1191.00
g00531_00004	g00531	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	90	3	379	1	1	1	7	0	7	0	379	Coenzyme A biosynthesis bifunctional protein CoaBC(385):hypothetical protein(1)	coaBC(385):NA(1)	156	1227	1171.01
g00296_00004	g00296	yhcR	Endonuclease YhcR	90	10	379	1	1	1	16	0	16	0	379	Endonuclease YhcR(392):hypothetical protein(3)	yhcR(392):NA(3)	312	1734	1649.92
g04730_00004	g04730	nrdA	Ribonucleoside-diphosphate reductase 1 subunit alpha	90	1	379	1	1	1	1	0	1	0	379	Ribonucleoside-diphosphate reductase 1 subunit alpha(380)	nrdA(380)	1374	2829	2821.17
g01115_00004	g01115	NA	hypothetical protein	90	7	379	1	1	1	2	0	2	0	379	hypothetical protein(381)	NA(381)	246	1422	1410.19
g00146_4_00016	g00146_4	desVI	dTDP-3-amino-3%2C4%2C6-trideoxy-alpha-D-glucopyranose	90	9	70	1	1	1	4	0	4	0	70	dTDP-3-amino-3%2C4%2C6-trideoxy-alpha-D-glucopyranose(65):hypothetical protein(5):Trans-aconitate 2-methyltransferase(4)	desVI(65):NA(5):tam(4)	225	1170	1076.47
g00146_4_00017	g00146_4	desVI	dTDP-3-amino-3%2C4%2C6-trideoxy-alpha-D-glucopyranose	90	9	53	1	1	1	0	0	0	0	53	dTDP-3-amino-3%2C4%2C6-trideoxy-alpha-D-glucopyranose(53)	desVI(53)	609	621	614.43
g01482_00004	g01482	pbpC	Penicillin-binding protein 1C	90	4	377	1	1	1	4	0	4	0	377	Penicillin-binding protein 1C(381):hypothetical protein(1)	pbpC(381):NA(1)	237	2328	2274.74
g02623_1_00004	g02623_1	sucA	2-oxoglutarate dehydrogenase E1 component	90	2	379	1	1	1	1	0	1	0	379	2-oxoglutarate dehydrogenase E1 component(380)	sucA(380)	660	2811	2802.77
g01190_00004	g01190	NA	hypothetical protein	90	9	379	1	1	1	1	0	1	0	379	hypothetical protein(380)	NA(380)	240	711	701.82
g00711_1_00007	g00711_1	NA	Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase	90	11	375	1	1	1	0	0	0	0	375	Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase(375)	NA(375)	516	1110	1010.37
g00345_1_00010	g00345_1	NA	hypothetical protein	90	10	348	1	1	1	0	0	0	0	348	hypothetical protein(348)	NA(348)	414	1002	988.91
g00345_1_00011	g00345_1	NA	hypothetical protein	90	10	30	1	1	1	0	0	0	0	30	hypothetical protein(30)	NA(30)	987	1029	994.50
g01893_00004	g01893	NA	hypothetical protein	90	7	99	1.04	1	2	0	4	0	4	103	hypothetical protein(103)	NA(103)	453	453	453.00
g01893_00005	g01893	NA	hypothetical protein	90	7	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	453	453	453.00
g00120_1_00016	g00120_1	sdeA	Ubiquitinating/deubiquitinating enzyme SdeA	90	12	379	1.01	1	2	1	5	1	5	384	Ubiquitinating/deubiquitinating enzyme SdeA(385)	sdeA(385)	306	4491	4388.31
g00882_00004	g00882	NA	hypothetical protein	90	10	377	1	1	1	1	0	1	0	377	hypothetical protein(378)	NA(378)	225	540	530.48
g00581_00004	g00581	NA	hypothetical protein	90	14	260	1.00	1	2	0	1	0	1	261	hypothetical protein(261)	NA(261)	321	390	360.31
g01351_1_00011	g01351_1	NA	hypothetical protein	90	6	74	1	1	1	0	0	0	0	74	hypothetical protein(74)	NA(74)	207	207	207.00
g01351_1_00012	g01351_1	NA	hypothetical protein	90	6	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	228	228	228.00
g01351_1_00013	g01351_1	NA	hypothetical protein	90	6	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	207	207	207.00
g01351_1_00014	g01351_1	NA	hypothetical protein	90	6	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	222	222	222.00
g03233_00004	g03233	hflK	Modulator of FtsH protease HflK	90	2	378	1	1	1	1	0	1	0	378	Modulator of FtsH protease HflK(378):hypothetical protein(1)	hflK(378):NA(1)	270	1143	1140.09
g01714_00004	g01714	prlC	Oligopeptidase A	90	6	378	1.00	1	2	1	1	1	1	379	Oligopeptidase A(380)	prlC(380)	498	2025	2010.60
g01724_2_00004	g01724_2	NA	hypothetical protein	90	3	4	1.75	1	4	0	1	0	3	7	hypothetical protein(7)	NA(7)	231	975	839.57
g02723_00004	g02723	asnB	Asparagine synthetase [glutamine-hydrolyzing] 1	90	3	34	1	1	1	1	0	1	0	34	Asparagine synthetase [glutamine-hydrolyzing] 1(34):Putative asparagine synthetase [glutamine-hydrolyzing](1)	asnB(35)	618	1860	1806.17
g00822_00004	g00822	proP	Proline/betaine transporter	90	9	379	1	1	1	6	0	6	0	379	Proline/betaine transporter(384):hypothetical protein(1)	proP(384):NA(1)	381	1287	1266.39
g00228_2_00005	g00228_2	sdeA	Ubiquitinating/deubiquitinating enzyme SdeA	90	4	366	1.08	1	2	4	28	6	28	394	Ubiquitinating/deubiquitinating enzyme SdeA(392):hypothetical protein(8)	sdeA(392):NA(8)	171	1149	1101.77
g03131_00004	g03131	rocG	Catabolic NAD-specific glutamate dehydrogenase RocG	90	3	73	1.03	1	2	1	2	1	2	75	Catabolic NAD-specific glutamate dehydrogenase RocG(75):NAD-specific glutamate dehydrogenase(1)	rocG(75):gluD(1)	219	1287	1267.46
g02062_00004	g02062	rizA	L-arginine-specific L-amino acid ligase	90	6	37	1	1	1	0	0	0	0	37	L-arginine-specific L-amino acid ligase(37)	rizA(37)	1164	1164	1164.00
g02062_00005	g02062	rizA	L-arginine-specific L-amino acid ligase	90	6	46	1	1	1	1	0	1	0	46	L-arginine-specific L-amino acid ligase(42):hypothetical protein(5)	rizA(42):NA(5)	504	1164	1098.32
g02062_00006	g02062	rizA	L-arginine-specific L-amino acid ligase	90	6	31	1	1	1	0	0	0	0	31	L-arginine-specific L-amino acid ligase(31)	rizA(31)	1164	1164	1164.00
g00153_1_00012	g00153_1	NA	hypothetical protein	90	6	375	1	1	1	3	0	3	0	375	hypothetical protein(378)	NA(378)	240	942	930.23
g03757_1_00007	g03757_1	NA	hypothetical protein	90	1	28	1	1	1	0	0	0	0	28	hypothetical protein(28)	NA(28)	2559	2559	2559.00
g01176_2_00009	g01176_2	fosA	Glutathione transferase FosA	90	1	1	1	1	1	0	0	0	0	1	Glutathione transferase FosA(1)	fosA(1)	414	414	414.00
g00208_3_00008	g00208_3	czcC	Cobalt-zinc-cadmium resistance protein CzcC	90	11	2	1	1	1	0	0	0	0	2	Cobalt-zinc-cadmium resistance protein CzcC(2)	czcC(2)	1332	1332	1332.00
g00208_3_00009	g00208_3	czcC	Cobalt-zinc-cadmium resistance protein CzcC	90	11	7	1	1	1	0	0	0	0	7	Cobalt-zinc-cadmium resistance protein CzcC(7)	czcC(7)	1332	1338	1332.86
g00208_3_00010	g00208_3	czcC	Cobalt-zinc-cadmium resistance protein CzcC	90	11	2	1	1	1	0	0	0	0	2	Cobalt-zinc-cadmium resistance protein CzcC(2)	czcC(2)	1332	1332	1332.00
g00208_3_00011	g00208_3	czcC	Cobalt-zinc-cadmium resistance protein CzcC	90	11	46	1	1	1	0	0	0	0	46	Cobalt-zinc-cadmium resistance protein CzcC(46)	czcC(46)	1323	1323	1323.00
g00208_3_00012	g00208_3	czcC	Cobalt-zinc-cadmium resistance protein CzcC	90	11	22	1	1	1	0	0	0	0	22	Cobalt-zinc-cadmium resistance protein CzcC(21):hypothetical protein(1)	czcC(21):NA(1)	363	1323	1279.36
g00208_3_00013	g00208_3	czcC	Cobalt-zinc-cadmium resistance protein CzcC	90	11	2	1	1	1	0	0	0	0	2	Cobalt-zinc-cadmium resistance protein CzcC(2)	czcC(2)	1251	1299	1275.00
g00208_3_00014	g00208_3	czcC	Cobalt-zinc-cadmium resistance protein CzcC	90	11	2	1	1	1	0	0	0	0	2	Cobalt-zinc-cadmium resistance protein CzcC(2)	czcC(2)	1311	1311	1311.00
g00208_3_00015	g00208_3	czcC	Cobalt-zinc-cadmium resistance protein CzcC	90	11	1	1	1	1	0	0	0	0	1	Cobalt-zinc-cadmium resistance protein CzcC(1)	czcC(1)	1311	1311	1311.00
g00208_3_00016	g00208_3	czcC	Cobalt-zinc-cadmium resistance protein CzcC	90	11	1	1	1	1	0	0	0	0	1	Cobalt-zinc-cadmium resistance protein CzcC(1)	czcC(1)	1311	1311	1311.00
g02089_00004	g02089	NA	hypothetical protein	90	5	378	1.00	1	2	1	1	1	1	379	hypothetical protein(380)	NA(380)	267	1122	1108.96
g00890_1_00004	g00890_1	NA	hypothetical protein	90	8	264	1.01	1	2	0	2	0	2	266	hypothetical protein(266)	NA(266)	201	345	311.83
g00443_2_00009	g00443_2	NA	hypothetical protein	90	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	195	195	195.00
g02102_00012	g02102	NA	hypothetical protein	90	6	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	1035	1035	1035.00
g02102_00013	g02102	NA	hypothetical protein	90	6	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	1029	1029	1029.00
g02102_00014	g02102	NA	hypothetical protein	90	6	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	828	828	828.00
g02102_00015	g02102	NA	hypothetical protein	90	6	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	1038	1038	1038.00
g02102_00016	g02102	NA	hypothetical protein	90	6	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	996	996	996.00
g02102_00017	g02102	NA	hypothetical protein	90	6	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	990	990	990.00
g01146_2_00017	g01146_2	yafQ	mRNA interferase YafQ	90	1	1	1	1	1	0	0	0	0	1	mRNA interferase YafQ(1)	yafQ(1)	270	270	270.00
g00360_2_00012	g00360_2	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	498	498	498.00
g00360_2_00013	g00360_2	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	531	531	531.00
g00172_1_00008	g00172_1	NA	hypothetical protein	90	6	377	1.03	1	2	6	11	6	11	388	hypothetical protein(395)	NA(395)	237	2424	2302.44
g02938_00006	g02938	NA	hypothetical protein	90	4	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	363	363	363.00
g02938_00007	g02938	NA	hypothetical protein	90	4	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	360	360	360.00
g02938_00008	g02938	NA	hypothetical protein	90	4	120	1	1	1	0	0	0	0	120	hypothetical protein(120)	NA(120)	351	351	351.00
g00462_00009	g00462	NA	hypothetical protein	90	14	10	1	1	1	1	0	1	0	10	hypothetical protein(11)	NA(11)	477	1431	1203.27
g00462_00010	g00462	NA	hypothetical protein	90	14	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	198	438	296.00
g00462_00011	g00462	NA	hypothetical protein	90	14	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	456	528	492.00
g00462_00012	g00462	NA	hypothetical protein	90	14	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	1404	1404	1404.00
g00462_00013	g00462	NA	hypothetical protein	90	14	21	1	1	1	0	0	0	0	21	hypothetical protein(21)	NA(21)	135	135	135.00
g00462_00014	g00462	NA	hypothetical protein	90	14	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	1161	1161	1161.00
g00462_00015	g00462	NA	hypothetical protein	90	14	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	132	132	132.00
g00462_00016	g00462	NA	hypothetical protein	90	14	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	462	462	462.00
g00462_00017	g00462	NA	hypothetical protein	90	14	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	222	222	222.00
g02229_2_00010	g02229_2	NA	hypothetical protein	90	2	379	1	1	1	0	0	0	0	379	hypothetical protein(379)	NA(379)	708	723	722.33
g02992_1_00006	g02992_1	NA	hypothetical protein	90	2	378	1	1	1	0	0	0	0	378	hypothetical protein(378)	NA(378)	540	630	629.52
g00455_00009	g00455	NA	hypothetical protein	90	12	68	1.04	1	3	12	2	13	3	71	hypothetical protein(84)	NA(84)	225	3204	2582.82
g00455_00010	g00455	NA	hypothetical protein	90	12	71	1.04	1	2	2	3	2	3	74	hypothetical protein(76)	NA(76)	138	3210	2993.68
g00455_00011	g00455	NA	hypothetical protein	90	12	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	978	978	978.00
g00455_00012	g00455	NA	hypothetical protein	90	12	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	3213	3213	3213.00
g00455_00013	g00455	NA	hypothetical protein	90	12	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	1851	1851	1851.00
g00455_00014	g00455	NA	hypothetical protein	90	12	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	2274	2274	2274.00
g00455_00015	g00455	NA	hypothetical protein	90	12	22	1	1	1	1	0	1	0	22	hypothetical protein(23)	NA(23)	402	3222	2958.26
g00399_00006	g00399	NA	hypothetical protein	90	18	182	1	1	1	0	0	0	0	182	hypothetical protein(182)	NA(182)	699	699	699.00
g00399_00007	g00399	NA	hypothetical protein	90	18	19	1	1	1	0	0	0	0	19	hypothetical protein(19)	NA(19)	396	699	683.05
g00399_00008	g00399	NA	hypothetical protein	90	18	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	699	699	699.00
g00399_00009	g00399	NA	hypothetical protein	90	18	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	699	699	699.00
g00399_00010	g00399	NA	hypothetical protein	90	18	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	699	699	699.00
g00634_00004	g00634	argG	Argininosuccinate synthase	90	12	379	1.00	1	2	376	1	376	1	380	Argininosuccinate synthase(379):Argininosuccinate lyase(378)	argG(379):argH(378)	270	2445	1225.79
g00372_00004	g00372	pleD	Response regulator PleD	90	9	377	1	1	1	6	0	6	0	377	Response regulator PleD(376):hypothetical protein(7)	pleD(376):NA(7)	288	1596	1519.63
g03146_00004	g03146	sufS	Cysteine desulfurase SufS	90	2	379	1	1	1	1	0	1	0	379	Cysteine desulfurase SufS(378):Cysteine desulfurase(2)	sufS(380)	543	1245	1240.48
g01012_00004	g01012	NA	hypothetical protein	90	11	377	1	1	1	1	0	1	0	377	hypothetical protein(378)	NA(378)	213	486	484.67
g02984_00007	g02984	NA	hypothetical protein	90	4	12	1	1	1	0	0	0	0	12	hypothetical protein(12)	NA(12)	657	657	657.00
g02984_00008	g02984	NA	hypothetical protein	90	4	18	1	1	1	0	0	0	0	18	hypothetical protein(18)	NA(18)	651	651	651.00
g00386_1_00008	g00386_1	oatA	O-acetyltransferase OatA	90	5	379	1	1	1	3	0	3	0	379	O-acetyltransferase OatA(380):hypothetical protein(2)	oatA(380):NA(2)	669	1974	1953.72
g00230_2_00007	g00230_2	NA	hypothetical protein	90	11	281	1	1	1	0	0	0	0	281	hypothetical protein(281)	NA(281)	129	165	164.74
g00230_2_00008	g00230_2	NA	hypothetical protein	90	11	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	165	165	165.00
g02040_1_00004	g02040_1	NA	hypothetical protein	90	5	379	1	1	1	0	0	0	0	379	hypothetical protein(379)	NA(379)	1068	1272	1271.46
g03644_1_00007	g03644_1	dprA	DNA processing protein DprA	90	1	40	1.02	1	2	0	1	0	1	41	DNA processing protein DprA(41)	dprA(41)	885	885	885.00
g01152_00004	g01152	fadM	Long-chain acyl-CoA thioesterase FadM	90	1	375	1.01	1	3	0	1	0	2	377	Long-chain acyl-CoA thioesterase FadM(345):Putative esterase(29):hypothetical protein(2):1%2C4-dihydroxy-2-naphthoyl-CoA hydrolase(1)	fadM(345):NA(32)	258	396	392.24
g02204_2_00011	g02204_2	NA	hypothetical protein	90	2	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	402	402	402.00
g01958_2_00008	g01958_2	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	2286	2307	2301.75
g02156_00004	g02156	rnhB	Ribonuclease HII	90	5	378	1	1	1	1	0	1	0	378	Ribonuclease HII(379)	rnhB(379)	165	576	573.40
g02342_00004	g02342	NA	hypothetical protein	90	5	20	1.50	1	2	0	10	0	10	30	hypothetical protein(30)	NA(30)	207	852	776.50
g00482_00004	g00482	NA	hypothetical protein	90	5	372	1.00	1	2	7	1	7	1	373	hypothetical protein(381)	NA(381)	378	2376	2217.11
g00169_1_00008	g00169_1	NA	hypothetical protein	90	29	197	1.08	1	2	0	15	0	15	212	hypothetical protein(212)	NA(212)	207	207	207.00
g00169_1_00009	g00169_1	NA	hypothetical protein	90	29	9	1	1	1	0	0	0	0	9	hypothetical protein(9)	NA(9)	207	207	207.00
g00169_1_00010	g00169_1	NA	hypothetical protein	90	29	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	207	207	207.00
g00169_1_00011	g00169_1	NA	hypothetical protein	90	29	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	207	207	207.00
g02009_3_00008	g02009_3	NA	hypothetical protein	90	2	1	2	2	2	0	1	0	1	2	hypothetical protein(2)	NA(2)	183	276	229.50
g02116_00004	g02116	NA	hypothetical protein	90	4	379	1	1	1	2	0	2	0	379	hypothetical protein(381)	NA(381)	267	609	603.17
g00126_1_00011	g00126_1	NA	hypothetical protein	90	14	254	2.80	1	40	142	104	330	456	710	hypothetical protein(1134)	NA(1134)	150	1086	428.05
g04126_00004	g04126	NA	hypothetical protein	90	1	7	1	1	1	5	0	5	0	7	hypothetical protein(12)	NA(12)	252	657	355.75
g04706_00004	g04706	mdtC	hypothetical protein	90	1	379	1	1	1	1	0	1	0	379	hypothetical protein(379):Multidrug resistance protein MdtC(1)	NA(379):mdtC(1)	372	1857	1852.15
g00139_2_00036	g00139_2	NA	hypothetical protein	90	7	344	1	1	1	0	0	0	0	344	hypothetical protein(344)	NA(344)	534	615	614.39
g00139_2_00037	g00139_2	NA	hypothetical protein	90	7	29	1	1	1	0	0	0	0	29	hypothetical protein(29)	NA(29)	432	609	602.90
g00470_00004	g00470	NA	hypothetical protein	90	16	355	1	1	1	1	0	1	0	355	hypothetical protein(356)	NA(356)	372	873	866.53
g00470_00005	g00470	NA	hypothetical protein	90	16	24	1	1	1	0	0	0	0	24	hypothetical protein(24)	NA(24)	873	873	873.00
g01017_00004	g01017	NA	hypothetical protein	90	7	149	1	1	1	6	0	6	0	149	hypothetical protein(155)	NA(155)	240	819	778.86
g01017_00005	g01017	NA	hypothetical protein	90	7	31	1	1	1	1	0	1	0	31	hypothetical protein(32)	NA(32)	357	819	793.22
g03628_00004	g03628	lpxC	UDP-3-O-acyl-N-acetylglucosamine deacetylase	90	2	378	1	1	1	1	0	1	0	378	UDP-3-O-acyl-N-acetylglucosamine deacetylase(379)	lpxC(379)	213	915	912.59
g03587_2_00006	g03587_2	NA	hypothetical protein	90	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	1563	1563	1563.00
g02912_00004	g02912	flgH	Flagellar L-ring protein	90	2	379	1	1	1	2	0	2	0	379	Flagellar L-ring protein(381)	flgH(381)	237	693	689.17
g00523_2_00009	g00523_2	srkA	Stress response kinase A	90	8	55	1	1	1	0	0	0	0	55	Stress response kinase A(55)	srkA(55)	972	972	972.00
g00523_2_00010	g00523_2	srkA	Stress response kinase A	90	8	3	1	1	1	0	0	0	0	3	Stress response kinase A(3)	srkA(3)	978	978	978.00
g00421_00004	g00421	NA	hypothetical protein	90	12	379	1	1	1	3	0	3	0	379	hypothetical protein(382)	NA(382)	300	894	883.26
g03767_00004	g03767	btuD	Vitamin B12 import ATP-binding protein BtuD	90	2	1	1	1	1	0	0	0	0	1	Vitamin B12 import ATP-binding protein BtuD(1)	btuD(1)	1476	1476	1476.00
g03767_00005	g03767	NA	hypothetical protein	90	2	1	2	2	2	0	1	0	1	2	hypothetical protein(2)	NA(2)	1443	1443	1443.00
g00595_2_00008	g00595_2	ankX	Phosphocholine transferase AnkX	90	1	2	2	2	2	0	2	0	2	4	Phosphocholine transferase AnkX(4)	ankX(4)	1590	1590	1590.00
g03062_00004	g03062	NA	hypothetical protein	90	2	3	1	1	1	2	0	2	0	3	hypothetical protein(5)	NA(5)	315	1521	893.40
g01698_00004	g01698	fadE	Acyl-coenzyme A dehydrogenase	90	4	379	1	1	1	4	0	4	0	379	Acyl-coenzyme A dehydrogenase(382):hypothetical protein(1)	fadE(382):NA(1)	330	2583	2454.96
g00366_3_00012	g00366_3	speG	Spermidine N(1)-acetyltransferase	90	1	1	1	1	1	0	0	0	0	1	Spermidine N(1)-acetyltransferase(1)	speG(1)	504	504	504.00
g01020_00004	g01020	NA	putative oxidoreductase	90	7	374	1	1	1	1	0	1	0	374	putative oxidoreductase(373):hypothetical protein(2)	NA(375)	219	759	721.21
g01020_00005	g01020	NA	putative oxidoreductase	90	7	2	1	1	1	0	0	0	0	2	putative oxidoreductase(2)	NA(2)	723	723	723.00
g02714_00004	g02714	yegE	putative signaling protein	90	2	377	1	1	1	1	0	1	0	377	putative signaling protein(377):putative diguanylate cyclase YegE(1)	NA(377):yegE(1)	858	2331	2289.83
g00598_1_00004	g00598_1	NA	hypothetical protein	90	1	69	1.91	1	3	2	60	2	63	132	hypothetical protein(134)	NA(134)	189	4407	1996.59
g02048_00004	g02048	gltT	Proton/sodium-glutamate symport protein	90	3	377	1	1	1	3	0	3	0	377	Proton/sodium-glutamate symport protein(375):hypothetical protein(3):C4-dicarboxylate transport protein(2)	gltT(375):NA(3):dctA(2)	225	1248	1236.39
g00804_00004	g00804	cph2	Phytochrome-like protein cph2	90	7	265	1	1	1	73	0	73	0	265	Phytochrome-like protein cph2(256):hypothetical protein(73):Response regulator PleD(9)	cph2(256):NA(73):pleD(9)	267	1755	1336.36
g00804_00005	g00804	NA	hypothetical protein	90	7	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	315	315	315.00
g00193_2_00010	g00193_2	NA	hypothetical protein	90	14	22	1	1	1	0	0	0	0	22	hypothetical protein(22)	NA(22)	354	354	354.00
g00193_2_00011	g00193_2	NA	hypothetical protein	90	14	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	354	354	354.00
g00193_2_00012	g00193_2	NA	hypothetical protein	90	14	15	1	1	1	0	0	0	0	15	hypothetical protein(15)	NA(15)	354	354	354.00
g00193_2_00013	g00193_2	NA	hypothetical protein	90	14	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	354	354	354.00
g00193_2_00014	g00193_2	NA	hypothetical protein	90	14	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	354	354	354.00
g00193_2_00015	g00193_2	NA	hypothetical protein	90	14	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	354	354	354.00
g00193_2_00016	g00193_2	NA	hypothetical protein	90	14	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	354	354	354.00
g00193_2_00017	g00193_2	NA	hypothetical protein	90	14	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	555	555	555.00
g00796_00004	g00796	chbG	Chitooligosaccharide deacetylase ChbG	90	13	367	1	1	1	1	0	1	0	367	Chitooligosaccharide deacetylase ChbG(365):hypothetical protein(2):Chitooligosaccharide deacetylase(1)	chbG(366):NA(2)	348	834	814.26
g00796_00005	g00796	chbG	Chitooligosaccharide deacetylase ChbG	90	13	11	1	1	1	0	0	0	0	11	Chitooligosaccharide deacetylase ChbG(11)	chbG(11)	834	834	834.00
