allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)
g01354_00004	g01354	NA	polysaccharide deacetylase	90	3	773	1.00	1	2	1	1	1	1	774	polysaccharide deacetylase(775)	NA(775)	405	1131	1122.68
g01104_1_00005	g01104_1	ydhK	putative protein YdhK	90	4	30	1	1	1	0	0	0	0	30	putative protein YdhK(30)	ydhK(30)	483	546	541.80
g04119_00004	g04119	fumC	fumarate hydratase	90	1	777	1.01	1	2	0	4	0	4	781	fumarate hydratase(781)	fumC(781)	372	1386	1384.54
g00397_00010	g00397	NA	hypothetical protein	90	17	401	1.01	1	2	0	4	0	4	405	hypothetical protein(405)	NA(405)	189	288	287.31
g00397_00011	g00397	NA	hypothetical protein	90	17	98	1	1	1	0	0	0	0	98	hypothetical protein(98)	NA(98)	150	366	310.29
g00397_00012	g00397	NA	hypothetical protein	90	17	125	1	1	1	0	0	0	0	125	hypothetical protein(125)	NA(125)	294	294	294.00
g00875_2_00005	g00875_2	NA	hypothetical protein	90	5	10	1	1	1	0	0	0	0	10	hypothetical protein(10)	NA(10)	258	273	259.50
g00875_2_00006	g00875_2	NA	hypothetical protein	90	5	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	258	258	258.00
g01369_2_00008	g01369_2	NA	alpha/beta hydrolase	90	3	79	1.01	1	2	0	1	0	1	80	alpha/beta hydrolase(80)	NA(80)	888	903	902.62
g01369_2_00009	g01369_2	NA	alpha/beta hydrolase	90	3	13	1	1	1	0	0	0	0	13	alpha/beta hydrolase(13)	NA(13)	525	903	873.92
g00174_1_00010	g00174_1	dut	hypothetical protein	90	96	645	1.64	1	5	14	322	14	410	1055	hypothetical protein(1035):Deoxyuridine 5'-triphosphate nucleotidohydrolase(22):acetyltransferase (GNAT) family protein(6):phage protein(4):dUTPase(1):phage tail protein(1)	NA(1047):dut(22)	123	1266	258.75
g00174_1_00011	g00174_1	NA	hypothetical protein	90	96	204	1.09	1	3	9	17	9	19	223	hypothetical protein(231):hypothetical phage-related protein(1)	NA(232)	168	804	703.24
g00629_00004	g00629	hutH	histidine ammonia-lyase	90	2	778	1.00	1	2	14	1	14	1	779	histidine ammonia-lyase(793)	hutH(793)	123	1515	1483.41
g01245_1_00004	g01245_1	NA	hypothetical protein	90	5	6	1.33	1	2	1	2	1	2	8	hypothetical protein(9)	NA(9)	549	975	810.00
g03736_00004	g03736	NA	lipopolysaccharide biosynthesis-related pr-like protein	90	1	777	1.01	1	2	0	6	0	6	783	lipopolysaccharide biosynthesis-related pr-like protein(783)	NA(783)	1143	1143	1143.00
g02266_00004	g02266	NA	hypothetical protein	90	3	6	1.33	1	2	0	2	0	2	8	hypothetical protein(8)	NA(8)	846	846	846.00
g00178_2_00015	g00178_2	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	420	420	420.00
g00178_2_00016	g00178_2	NA	hypothetical protein	90	2	50	1	1	1	0	0	0	0	50	hypothetical protein(50)	NA(50)	420	420	420.00
g00386_00004	g00386	NA	hypothetical protein	90	21	763	1.00	1	2	0	2	0	2	765	hypothetical protein(765)	NA(765)	285	360	359.80
g01675_00004	g01675	ccpN	Transcriptional repressor CcpN	90	2	778	1.00	1	2	1	3	1	3	781	Transcriptional repressor CcpN(782)	ccpN(782)	234	540	532.13
g01351_00004	g01351	NA	oligopeptide ABC superfamily ATP binding cassette transporter%2C membrane protein	90	4	776	1.00	1	2	4	2	4	2	778	oligopeptide ABC superfamily ATP binding cassette transporter%2C membrane protein(782)	NA(782)	243	1164	1156.56
g00695_00004	g00695	NA	hypothetical protein	90	9	131	1.02	1	2	1	2	2	2	133	hypothetical protein(135)	NA(135)	201	585	574.76
g03677_00004	g03677	aspS	aspartyl-tRNA synthetase	90	1	778	1.00	1	2	0	2	0	2	780	aspartyl-tRNA synthetase(780)	aspS(780)	1767	1767	1767.00
g00246_3_00060	g00246_3	NA	hypothetical protein	90	33	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	165	315	253.00
g00246_3_00063	g00246_3	NA	hypothetical protein	90	33	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	198	363	221.57
g00246_3_00073	g00246_3	NA	hypothetical protein	90	33	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	150	408	277.00
g00246_3_00076	g00246_3	NA	hypothetical protein	90	33	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	174	204	194.00
g00246_3_00079	g00246_3	NA	hypothetical protein	90	33	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	189	189	189.00
g00246_3_00082	g00246_3	NA	hypothetical protein	90	33	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	129	129	129.00
g00246_3_00084	g00246_3	NA	hypothetical protein	90	33	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	255	255	255.00
g00246_3_00085	g00246_3	NA	hypothetical protein	90	33	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	171	216	209.57
g00246_3_00086	g00246_3	NA	hypothetical protein	90	33	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	204	204	204.00
g00246_3_00088	g00246_3	NA	hypothetical protein	90	33	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	135	195	185.00
g01554_00004	g01554	NA	sodium/dicarboxylare symporter	90	1	777	1.00	1	2	12	3	12	3	780	sodium/dicarboxylare symporter(792)	NA(792)	210	1389	1367.62
g03961_00004	g03961	NA	cation diffusion facilitator family transporter	90	1	778	1.00	1	2	0	2	0	2	780	cation diffusion facilitator family transporter(780)	NA(780)	594	867	865.54
g04640_00004	g04640	infA	translation initiation factor IF-1	90	1	778	1.01	1	2	0	4	0	4	782	translation initiation factor IF-1(782)	infA(782)	219	219	219.00
g00307_1_00004	g00307_1	arsB	arsenical pump membrane protein	90	15	776	1.00	1	2	3	3	3	3	779	arsenical pump membrane protein(782)	arsB(782)	129	1293	1283.51
g01169_00004	g01169	NA	phosphoglycolate phosphatase	90	4	70	1	1	1	48	0	48	0	70	phosphoglycolate phosphatase(71):putative hydrolase%2C haloacid dehalogenase-like protein(47)	NA(118)	207	642	315.10
g00768_3_00010	g00768_3	NA	oligopeptide ABC transporter ATP-binding protein	90	2	97	1	1	1	0	0	0	0	97	oligopeptide ABC transporter ATP-binding protein(97)	NA(97)	1011	1083	1072.61
g00997_00004	g00997	NA	phosphoenolpyruvate-dependent sugar phosphotransferase system EIIA 2	90	8	719	1.00	1	2	0	3	0	3	722	phosphoenolpyruvate-dependent sugar phosphotransferase system EIIA 2(722)	NA(722)	444	444	444.00
g00997_00005	g00997	NA	phosphoenolpyruvate-dependent sugar phosphotransferase system EIIA 2	90	8	59	1.03	1	2	0	2	0	2	61	phosphoenolpyruvate-dependent sugar phosphotransferase system EIIA 2(61)	NA(61)	444	444	444.00
g01879_00004	g01879	NA	cobalt (Co2+) ABC superfamily ATP binding cassette transporter%2C membrane protein	90	4	527	1.00	1	2	3	1	3	1	528	cobalt (Co2+) ABC superfamily ATP binding cassette transporter%2C membrane protein(531)	NA(531)	183	834	826.72
g00680_1_00012	g00680_1	NA	hypothetical protein	90	7	10	1.30	1	2	0	3	0	3	13	hypothetical protein(13)	NA(13)	450	450	450.00
g00680_1_00013	g00680_1	NA	hypothetical protein	90	7	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	450	450	450.00
g00231_5_00019	g00231_5	sssA	secretory antigen precursor SsaA	90	3	775	1.01	1	2	0	5	0	5	780	secretory antigen precursor SsaA(780)	sssA(780)	384	903	890.05
g00484_3_00005	g00484_3	NA	phage portal protein	90	1	6	1.17	1	2	0	1	0	1	7	phage portal protein(7)	NA(7)	270	1239	1019.57
g00912_2_00006	g00912_2	NA	abortive infection bacteriophage resistance protein	90	4	2	1	1	1	0	0	0	0	2	abortive infection bacteriophage resistance protein(1):hypothetical protein(1)	NA(2)	237	1008	622.50
g00912_2_00007	g00912_2	NA	hypothetical protein	90	4	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	147	147	147.00
g00912_2_00008	g00912_2	NA	abortive infection bacteriophage resistance protein	90	4	2	1	1	1	0	0	0	0	2	abortive infection bacteriophage resistance protein(2)	NA(2)	990	990	990.00
g02721_00004	g02721	NA	NAD/NADP octopine/nopaline dehydrogenase family protein	90	2	778	1.00	1	2	0	1	0	1	779	NAD/NADP octopine/nopaline dehydrogenase family protein(779)	NA(779)	885	1083	1082.75
g01361_00004	g01361	mviM	NADH-dependent dehydrogenase	90	6	778	1.00	1	2	2	1	2	1	779	NADH-dependent dehydrogenase(781)	mviM(781)	126	1041	1037.48
g01566_1_00007	g01566_1	NA	histidinol-phosphate aminotransferase	90	3	778	1	1	1	6	0	6	0	778	histidinol-phosphate aminotransferase(784)	NA(784)	294	1059	1049.74
g01608_00004	g01608	NA	staphostatin B	90	2	777	1.00	1	2	0	3	0	3	780	staphostatin B(780)	NA(780)	231	330	329.87
g00844_00004	g00844	comFC	putative amidophosphoribosyltransferase%2C ComFC	90	10	777	1	1	1	2	0	2	0	777	putative amidophosphoribosyltransferase%2C ComFC(779)	comFC(779)	246	696	673.02
g02180_00004	g02180	gyrA	DNA topoisomerase (ATP-hydrolyzing) subunit A%2C GyrA	90	1	778	1	1	1	1	0	1	0	778	DNA topoisomerase (ATP-hydrolyzing) subunit A%2C GyrA(713):DNA topoisomerase subunit A(66)	gyrA(779)	366	2676	2655.54
g00906_00004	g00906	NA	hypothetical protein	90	6	366	1.03	1	2	0	10	0	10	376	hypothetical protein(376)	NA(376)	261	603	483.07
g01670_00004	g01670	NA	hypothetical protein	90	1	778	1.00	1	2	0	2	0	2	780	hypothetical protein(780)	NA(780)	543	675	656.55
g02296_00004	g02296	recQ	ATP-dependent DNA helicase	90	3	778	1.01	1	2	1	6	1	6	784	ATP-dependent DNA helicase(785)	recQ(785)	282	1380	1378.13
g02270_2_00008	g02270_2	NA	phage tail protein	90	1	5	1	1	1	0	0	0	0	5	phage tail protein(5)	NA(5)	831	831	831.00
g03457_00004	g03457	hemD	uroporphyrinogen III synthase HEM4	90	1	777	1.00	1	2	0	2	0	2	779	uroporphyrinogen III synthase HEM4(779)	hemD(779)	252	675	667.72
g01429_2_00008	g01429_2	NA	binding-protein-dependent transport system inner membrane protein	90	1	778	1.00	1	2	0	2	0	2	780	binding-protein-dependent transport system inner membrane protein(780)	NA(780)	696	696	696.00
g01120_00004	g01120	NA	hypothetical protein	90	7	777	1.01	1	2	0	4	0	4	781	hypothetical protein(781)	NA(781)	507	507	507.00
g02447_00004	g02447	NA	metallo-beta-lactamase superfamily protein	90	1	776	1.00	1	2	2	3	2	3	779	metallo-beta-lactamase superfamily protein(781)	NA(781)	126	624	622.04
g01180_00004	g01180	NA	flavin oxidoreductase	90	4	778	1.00	1	2	3	1	3	1	779	flavin oxidoreductase(649):NADH:flavin oxidoreductase / NADH oxidase family protein(133)	NA(782)	258	1149	1123.34
g01166_00004	g01166	NA	Autolysis and methicillin resistant-related protein	90	6	773	1.01	1	2	0	9	0	9	782	Autolysis and methicillin resistant-related protein(782)	NA(782)	312	1194	1188.28
g00512_00004	g00512	NA	hypothetical protein	90	7	778	1.00	1	2	19	2	19	2	780	hypothetical protein(799)	NA(799)	144	615	582.96
g00809_00004	g00809	NA	hypothetical protein	90	10	293	1.01	1	2	6	2	6	2	295	hypothetical protein(301)	NA(301)	231	768	752.25
g00263_00004	g00263	NA	phage protein	90	27	321	1.05	1	3	0	13	0	15	336	phage protein(336)	NA(336)	201	444	395.28
g00263_00005	g00263	NA	phage protein	90	27	129	1.06	1	2	0	8	0	8	137	phage protein(137)	NA(137)	147	405	392.50
g01152_00004	g01152	NA	putative metal-dependent membrane protease	90	6	777	1.00	1	2	0	2	0	2	779	putative metal-dependent membrane protease(779)	NA(779)	258	750	741.28
g00619_2_00008	g00619_2	icaC	intercellular adhesion protein IcaC	90	1	2	1	1	1	0	0	0	0	2	intercellular adhesion protein IcaC(1):intercellular adhesion protein icaC(1)	icaC(2)	552	1041	796.50
g01236_00004	g01236	nadD	nicotinate (nicotinamide) nucleotide adenylyltransferase	90	4	778	1.00	1	2	1	1	1	1	779	nicotinate (nicotinamide) nucleotide adenylyltransferase(780)	nadD(780)	198	570	569.07
g00595_00004	g00595	nasF	tetrapyrrole (corrin/porphyrin) methylase family protein	90	14	778	1.00	1	2	0	1	0	1	779	tetrapyrrole (corrin/porphyrin) methylase family protein(779)	nasF(779)	978	978	978.00
g02500_00005	g02500	ahrC	arginine repressor	90	2	776	1.00	1	2	0	3	0	3	779	arginine repressor(779)	ahrC(779)	210	453	452.06
g00516_3_00009	g00516_3	NA	hypothetical protein	90	2	12	1	1	1	0	0	0	0	12	hypothetical protein(12)	NA(12)	594	594	594.00
g00623_00004	g00623	NA	sensor histidine kinase	90	4	667	1	1	1	15	0	15	0	667	sensor histidine kinase(685)	NA(685)	150	1092	1046.95
g00623_00005	g00623	NA	sensor histidine kinase	90	4	3	1	1	1	0	0	0	0	3	sensor histidine kinase(3)	NA(3)	612	1092	932.00
g02481_00004	g02481	NA	zinc-binding alcohol dehydrogenase	90	1	778	1	1	1	2	0	2	0	778	zinc-binding alcohol dehydrogenase(780)	NA(780)	213	1020	1008.22
g00574_2_00008	g00574_2	NA	major facilitator superfamily transporter	90	5	778	1.01	1	2	3	4	3	4	782	major facilitator superfamily transporter(785)	NA(785)	135	1389	1378.25
g00293_1_00004	g00293_1	NA	phage protein	90	25	441	1.18	1	4	0	74	0	80	521	phage protein(521)	NA(521)	129	243	220.71
g04929_00004	g04929	polC	DNA polymerase III subunit alpha	90	1	778	1	1	1	1	0	1	0	778	DNA polymerase III subunit alpha(779)	polC(779)	1875	4317	4308.08
g03973_00004	g03973	NA	integral membrane protein	90	1	777	1.00	1	2	0	2	0	2	779	integral membrane protein(779)	NA(779)	648	852	851.74
g00315_1_00004	g00315_1	dus	tRNA dihydrouridine synthase	90	1	723	1.24	1	3	1	173	1	174	897	tRNA dihydrouridine synthase(898)	dus(898)	219	987	838.37
g01134_00004	g01134	NA	class I and II aminotransferase	90	7	778	1.00	1	2	1	3	1	3	781	class I and II aminotransferase(782)	NA(782)	183	1287	1282.50
g00742_00004	g00742	NA	allophanate hydrolase subunit 1	90	8	778	1.00	1	2	4	1	4	1	779	allophanate hydrolase subunit 1(783)	NA(783)	249	735	729.12
g01755_00004	g01755	ureC	urease subunit alpha	90	1	778	1.00	1	2	7	1	7	1	779	urease subunit alpha(778):urease alpha subunit UreC(8)	ureC(786)	279	1719	1691.94
g03779_00004	g03779	NA	FAD-dependent pyridine nucleotide-disulfide oxidoreductase	90	1	778	1.01	1	2	0	6	0	6	784	FAD-dependent pyridine nucleotide-disulfide oxidoreductase(784)	NA(784)	681	1080	985.86
g02508_00004	g02508	udk	uridine kinase	90	2	778	1.00	1	2	0	1	0	1	779	uridine kinase(779)	udk(779)	450	624	623.68
g00387_2_00013	g00387_2	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	279	279	279.00
g02174_00004	g02174	fadD	NRAMP family Mn2+/Fe2+ transporter	90	2	778	1.00	1	2	12	1	12	1	779	NRAMP family Mn2+/Fe2+ transporter(791)	fadD(791)	153	1218	1188.12
g02214_00007	g02214	NA	major facilitator superfamily multidrug :cation symporter	90	2	43	1	1	1	1	0	1	0	43	major facilitator superfamily multidrug :cation symporter(42):hypothetical protein(2)	NA(44)	339	1470	1430.39
g01270_1_00008	g01270_1	NA	hypothetical protein	90	2	22	1	1	1	0	0	0	0	22	hypothetical protein(22)	NA(22)	300	690	435.82
g00394_2_00006	g00394_2	lytN	C51 family D-Ala-D-Gly carboxypeptidase	90	1	8	1.38	1	2	0	3	0	3	11	C51 family D-Ala-D-Gly carboxypeptidase(8):hypothetical protein(3)	lytN(8):NA(3)	165	1164	756.82
g00528_1_00019	g00528_1	scn	staphylococcal complement inhibitor SCIN	90	1	488	1	1	1	0	0	0	0	488	staphylococcal complement inhibitor SCIN(488)	scn(488)	249	351	349.53
g01281_00004	g01281	NA	hypothetical protein	90	6	778	1.00	1	2	0	3	0	3	781	hypothetical protein(781)	NA(781)	126	459	458.01
g00837_2_00005	g00837_2	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	375	375	375.00
g00943_00004	g00943	NA	hypothetical protein	90	6	776	1	1	1	1	0	1	0	776	hypothetical protein(777)	NA(777)	1128	2706	2700.89
g00414_00004	g00414	NA	putative phage capsid protein	90	9	116	1.11	1	2	5	13	5	13	129	putative phage capsid protein(120):hypothetical protein(14)	NA(134)	234	1119	904.12
g01582_00004	g01582	NA	molybdopterin oxidoreductase	90	2	777	1.00	1	2	6	1	6	1	778	molybdopterin oxidoreductase(784)	NA(784)	453	3039	2975.25
g01774_00005	g01774	NA	hypothetical protein	90	4	18	1	1	1	0	0	0	0	18	hypothetical protein(18)	NA(18)	210	897	611.83
g01774_00006	g01774	NA	hypothetical protein	90	4	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	807	807	807.00
g01774_00007	g01774	NA	hypothetical protein	90	4	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	210	807	568.20
g01774_00008	g01774	NA	hypothetical protein	90	4	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	600	687	669.60
g02236_00004	g02236	NA	hypothetical protein	90	3	65	1.02	1	2	0	1	0	1	66	hypothetical protein(66)	NA(66)	930	981	980.23
g02236_00005	g02236	desA	Delta(12)-fatty-acid desaturase	90	3	3	1	1	1	0	0	0	0	3	Delta(12)-fatty-acid desaturase(3)	desA(3)	972	972	972.00
g00175_2_00004	g00175_2	fnbA	fibronectin-binding protein B	90	4	4	1	1	1	0	0	0	0	4	fibronectin-binding protein B(2):fibronectin-binding protein A(1):fibronectin-binding protein A%2C FnbA(1)	NA(3):fnbA(1)	555	1131	814.50
g01048_1_00016	g01048_1	NA	bacteriophage transcriptional regulator	90	6	33	1	1	1	0	0	0	0	33	bacteriophage transcriptional regulator(33)	NA(33)	327	327	327.00
g01048_1_00018	g01048_1	NA	bacteriophage transcriptional regulator	90	6	3	1	1	1	0	0	0	0	3	bacteriophage transcriptional regulator(3)	NA(3)	321	321	321.00
g01048_1_00019	g01048_1	NA	bacteriophage transcriptional regulator	90	6	11	1	1	1	0	0	0	0	11	bacteriophage transcriptional regulator(11)	NA(11)	315	315	315.00
g01048_1_00020	g01048_1	NA	bacteriophage transcriptional regulator	90	6	91	1	1	1	0	0	0	0	91	bacteriophage transcriptional regulator(91)	NA(91)	330	330	330.00
g01787_1_00005	g01787_1	yigZ	IMPACT family member YigZ	90	3	778	1	1	1	1	0	1	0	778	IMPACT family member YigZ(776):hypothetical protein(3)	yigZ(776):NA(3)	189	642	640.87
g01329_00004	g01329	NA	M20/M25/M40 family peptidase	90	6	778	1.00	1	2	2	3	2	3	781	M20/M25/M40 family peptidase(783)	NA(783)	282	1134	1128.29
g00244_1_00009	g00244_1	NA	hypothetical protein	90	6	182	1.02	1	2	2	4	2	4	186	hypothetical protein(188)	NA(188)	231	984	760.18
g00244_1_00010	g00244_1	ssb2	hypothetical protein	90	6	192	1.04	1	2	3	8	3	8	200	hypothetical protein(202):putative single-strand DNA-binding protein(1)	NA(202):ssb2(1)	234	897	855.99
g02031_00004	g02031	NA	isoprenylcysteine carboxyl methyltransferase	90	1	773	1.00	1	2	2	1	2	1	774	isoprenylcysteine carboxyl methyltransferase(776)	NA(776)	243	495	493.32
g00578_00004	g00578	bioW	6-carboxyhexanoate--CoA ligase	90	7	778	1.00	1	2	9	1	9	1	779	6-carboxyhexanoate--CoA ligase(788)	bioW(788)	126	693	684.42
g04055_00004	g04055	scpA	chromosome segregation and condensation protein ScpA	90	1	775	1.01	1	2	0	4	0	4	779	chromosome segregation and condensation protein ScpA(779)	scpA(779)	351	756	754.77
g01388_00004	g01388	NA	hypothetical protein	90	6	376	1.01	1	2	0	2	0	2	378	hypothetical protein(378)	NA(378)	195	351	350.28
g01388_00005	g01388	NA	hypothetical protein	90	6	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	351	351	351.00
g01388_00006	g01388	NA	hypothetical protein	90	6	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	351	351	351.00
g01225_00006	g01225	NA	hypothetical protein	90	7	171	1.07	1	3	0	11	0	12	183	hypothetical protein(183)	NA(183)	222	222	222.00
g01225_00007	g01225	NA	hypothetical protein	90	7	125	1.06	1	2	0	8	0	8	133	hypothetical protein(133)	NA(133)	222	222	222.00
g01545_1_00005	g01545_1	NA	membrane protein	90	4	6	1.17	1	2	0	1	0	1	7	membrane protein(7)	NA(7)	1911	1914	1911.43
g03822_00004	g03822	NA	hypothetical protein	90	1	6	1.33	1	2	0	2	0	2	8	hypothetical protein(8)	NA(8)	1017	1017	1017.00
g01507_1_00007	g01507_1	NA	Epidermal cell differentiation inhibitor	90	2	51	1	1	1	0	0	0	0	51	Epidermal cell differentiation inhibitor(51)	NA(51)	744	744	744.00
g03254_00004	g03254	NA	hypothetical protein	90	1	777	1.00	1	2	0	1	0	1	778	hypothetical protein(778)	NA(778)	453	453	453.00
g00899_2_00010	g00899_2	tcaB	MFS family major facilitator transporter%2C teicoplanin:cation symporter	90	6	778	1.01	1	2	5	6	5	6	784	MFS family major facilitator transporter%2C teicoplanin:cation symporter(789)	tcaB(789)	240	1209	1193.32
g00957_00005	g00957	NA	hypothetical protein	90	9	102	1.02	1	2	0	2	0	2	104	hypothetical protein(104)	NA(104)	264	360	308.31
g00957_00006	g00957	NA	hypothetical protein	90	9	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	360	360	360.00
g00957_00007	g00957	NA	hypothetical protein	90	9	18	1.06	1	2	0	1	0	1	19	hypothetical protein(19)	NA(19)	363	363	363.00
g01943_2_00004	g01943_2	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	135	249	192.00
g01710_00004	g01710	rpsI	30S ribosomal protein S9	90	1	768	1.01	1	2	0	4	0	4	772	30S ribosomal protein S9(772)	rpsI(772)	354	459	399.07
g00739_00004	g00739	NA	2-nitropropane dioxygenase	90	2	778	1.00	1	2	775	3	776	3	781	2-nitropropane dioxygenase(796):putative Mg2+ and Co2+ transporter%2C CorB(778)	NA(1574)	207	2121	1042.93
g00186_1_00004	g00186_1	NA	serine-threonine rich protein	90	1	772	1.04	1	2	17	32	17	32	804	serine-threonine rich protein(572):serine-rich repeat-containing protein(249):hypothetical protein(1)	NA(822)	144	7419	5762.41
g00910_00004	g00910	NA	hypothetical protein	90	8	201	1.01	1	2	2	2	2	2	203	hypothetical protein(205)	NA(205)	126	471	459.54
g02166_00004	g02166	NA	hypothetical protein	90	3	31	1.03	1	2	2	1	2	1	32	hypothetical protein(34)	NA(34)	198	597	535.94
g00976_1_00010	g00976_1	isaB	immunodominant antigen B	90	3	555	1.00	1	2	2	1	2	1	556	immunodominant antigen B(558)	isaB(558)	207	528	523.84
g00976_1_00011	g00976_1	isaB	immunodominant antigen B	90	3	222	1	1	1	0	0	0	0	222	immunodominant antigen B(222)	isaB(222)	528	528	528.00
g01972_00004	g01972	NA	hypothetical protein	90	4	310	1.09	1	4	0	25	0	27	337	hypothetical protein(337)	NA(337)	123	123	123.00
g04416_00004	g04416	rpsF	30S ribosomal protein S6	90	1	778	1.01	1	2	0	6	0	6	784	30S ribosomal protein S6(784)	rpsF(784)	297	297	297.00
g00644_2_00006	g00644_2	NA	leukocidin/hemolysin toxin family protein	90	1	3	1	1	1	0	0	0	0	3	leukocidin/hemolysin toxin family protein(3)	NA(3)	1014	1014	1014.00
g00436_00006	g00436	NA	hypothetical protein	90	17	555	1.00	1	2	0	1	0	1	556	hypothetical protein(556)	NA(556)	396	459	458.09
g00436_00007	g00436	NA	hypothetical protein	90	17	186	1	1	1	0	0	0	0	186	hypothetical protein(186)	NA(186)	459	507	478.32
